,category,num_Assay_Obs
2061,lacksCE_AGE_yrBIN_10_item_5224,2261
2062,lacksCE_AGE_yrBIN_10_item_5248,2261
2063,lacksCE_AGE_yrBIN_10_item_5238,526
2064,lacksCE_AGE_yrBIN_10_item_5215,2270
2065,lacksCE_AGE_yrBIN_10_item_5235,2261
2066,lacksCE_AGE_yrBIN_10_item_5236,526
2067,lacksCE_AGE_yrBIN_10_item_5245,112
2068,lacksCE_AGE_yrBIN_10_item_5114,1175
2069,lacksCE_AGE_yrBIN_10_item_5099,1176
2070,lacksCE_AGE_yrBIN_10_item_5257,2261
2071,lacksCE_AGE_yrBIN_10_item_5113,1175
2072,lacksCE_AGE_yrBIN_10_item_5115,1175
2073,lacksCE_AGE_yrBIN_10_item_5132,1176
2074,lacksCE_AGE_yrBIN_10_item_6316,1119
2075,lacksCE_AGE_yrBIN_10_item_5094,1119
2076,lacksCE_AGE_yrBIN_10_item_5511,0
2077,lacksCE_AGE_yrBIN_10_item_5129,1176
2078,lacksCE_AGE_yrBIN_10_item_5141,1176
2079,lacksCE_AGE_yrBIN_10_item_5024,441
2080,lacksCE_AGE_yrBIN_10_item_5120,1125
2081,lacksCE_AGE_yrBIN_10_item_5136,1175
2082,lacksCE_AGE_yrBIN_10_item_5075,441
2083,lacksCE_AGE_yrBIN_10_item_5002,1153
2084,lacksCE_AGE_yrBIN_10_item_5078,447
2085,lacksCE_AGE_yrBIN_10_item_5025,442
2086,lacksCE_AGE_yrBIN_10_item_5492,1153
2087,lacksCE_AGE_yrBIN_10_item_5626,889
2088,lacksCE_AGE_yrBIN_10_item_5821,244
2089,lacksCE_AGE_yrBIN_10_item_5038,415
2090,lacksCE_AGE_yrBIN_10_item_5227,2201
2091,lacksCE_AGE_yrBIN_10_item_5174,618
2092,lacksCE_AGE_yrBIN_10_item_5186,620
2093,lacksCE_AGE_yrBIN_10_item_5161,614
2094,lacksCE_AGE_yrBIN_10_item_6165,40
2095,lacksCE_AGE_yrBIN_10_item_6183,0
2096,lacksCE_AGE_yrBIN_10_item_6095,0
2097,lacksCE_AGE_yrBIN_10_item_6193,42
2098,lacksCE_AGE_yrBIN_10_item_6393,20
2099,lacksCE_AGE_yrBIN_10_item_6392,20
2100,lacksCE_AGE_yrBIN_10_item_6396,20
2101,lacksCE_AGE_yrBIN_10_item_6395,20
2102,lacksCE_AGE_yrBIN_10_item_6394,20
2103,lacksCE_AGE_yrBIN_10_item_6397,20
2104,lacksCE_AGE_yrBIN_10_item_6398,20
2105,lacksCE_AGE_yrBIN_10_item_6400,20
2106,lacksCE_AGE_yrBIN_10_item_6401,20
2107,lacksCE_AGE_yrBIN_10_item_6406,20
2108,lacksCE_AGE_yrBIN_10_item_6403,20
2109,lacksCE_AGE_yrBIN_10_item_6352,1
2110,lacksCE_AGE_yrBIN_10_item_6349,20
2111,lacksCE_AGE_yrBIN_10_item_6348,20
2112,lacksCE_AGE_yrBIN_10_item_6334,24
2113,lacksCE_AGE_yrBIN_10_item_5832,1
2114,lacksCE_AGE_yrBIN_10_item_6098,1
2115,lacksCE_AGE_yrBIN_10_item_6340,20
2116,lacksCE_AGE_yrBIN_10_item_6338,20
2117,lacksCE_AGE_yrBIN_10_item_5047,31
2118,lacksCE_AGE_yrBIN_10_item_6342,20
2119,lacksCE_AGE_yrBIN_10_item_6343,20
2120,lacksCE_AGE_yrBIN_10_item_6344,20
2121,lacksCE_AGE_yrBIN_10_item_6345,20
2122,lacksCE_AGE_yrBIN_10_item_6419,19
2123,lacksCE_AGE_yrBIN_10_item_6346,20
2124,lacksCE_AGE_yrBIN_10_item_6347,20
2125,lacksCE_AGE_yrBIN_10_item_6066,6
2126,lacksCE_AGE_yrBIN_10_item_6624,6
2127,lacksCE_AGE_yrBIN_10_item_6626,6
2128,lacksCE_AGE_yrBIN_11_item_5230,2165
2129,lacksCE_AGE_yrBIN_11_item_5226,2165
2130,lacksCE_AGE_yrBIN_11_item_5218,2165
2131,lacksCE_AGE_yrBIN_11_item_5212,1467
2132,lacksCE_AGE_yrBIN_11_item_5213,676
2133,lacksCE_AGE_yrBIN_11_item_5256,184
2134,lacksCE_AGE_yrBIN_11_item_5097,1105
2135,lacksCE_AGE_yrBIN_11_item_5225,2161
2136,lacksCE_AGE_yrBIN_11_item_5059,323
2137,lacksCE_AGE_yrBIN_11_item_5224,2161
2138,lacksCE_AGE_yrBIN_11_item_5248,2159
2139,lacksCE_AGE_yrBIN_11_item_5238,597
2140,lacksCE_AGE_yrBIN_11_item_5215,2162
2141,lacksCE_AGE_yrBIN_11_item_5235,2161
2142,lacksCE_AGE_yrBIN_11_item_5236,597
2143,lacksCE_AGE_yrBIN_11_item_5245,124
2144,lacksCE_AGE_yrBIN_11_item_5114,1101
2145,lacksCE_AGE_yrBIN_11_item_5099,1106
2146,lacksCE_AGE_yrBIN_11_item_5257,2162
2147,lacksCE_AGE_yrBIN_11_item_5113,1101
2148,lacksCE_AGE_yrBIN_11_item_5115,1102
2149,lacksCE_AGE_yrBIN_11_item_5132,1106
2150,lacksCE_AGE_yrBIN_11_item_6316,1085
2151,lacksCE_AGE_yrBIN_11_item_5094,1084
2152,lacksCE_AGE_yrBIN_11_item_5511,1
2153,lacksCE_AGE_yrBIN_11_item_5129,1105
2154,lacksCE_AGE_yrBIN_11_item_5141,1105
2155,lacksCE_AGE_yrBIN_11_item_5024,398
2156,lacksCE_AGE_yrBIN_11_item_5120,1053
2157,lacksCE_AGE_yrBIN_11_item_5136,1101
2158,lacksCE_AGE_yrBIN_11_item_5075,398
2159,lacksCE_AGE_yrBIN_11_item_5002,1096
2160,lacksCE_AGE_yrBIN_11_item_5078,403
2161,lacksCE_AGE_yrBIN_11_item_5025,401
2162,lacksCE_AGE_yrBIN_11_item_5492,1094
2163,lacksCE_AGE_yrBIN_11_item_5626,839
2164,lacksCE_AGE_yrBIN_11_item_5821,196
2165,lacksCE_AGE_yrBIN_11_item_5038,387
2166,lacksCE_AGE_yrBIN_11_item_5227,2113
2167,lacksCE_AGE_yrBIN_11_item_5174,715
2168,lacksCE_AGE_yrBIN_11_item_5186,717
2169,lacksCE_AGE_yrBIN_11_item_5161,705
2170,lacksCE_AGE_yrBIN_11_item_6165,12
2171,lacksCE_AGE_yrBIN_11_item_6183,0
2172,lacksCE_AGE_yrBIN_11_item_6095,0
2173,lacksCE_AGE_yrBIN_11_item_6193,12
2174,lacksCE_AGE_yrBIN_11_item_6393,18
2175,lacksCE_AGE_yrBIN_11_item_6392,18
2176,lacksCE_AGE_yrBIN_11_item_6396,18
2177,lacksCE_AGE_yrBIN_11_item_6395,18
2178,lacksCE_AGE_yrBIN_11_item_6394,18
2179,lacksCE_AGE_yrBIN_11_item_6397,18
2180,lacksCE_AGE_yrBIN_11_item_6398,18
2181,lacksCE_AGE_yrBIN_11_item_6400,18
2182,lacksCE_AGE_yrBIN_11_item_6401,18
2183,lacksCE_AGE_yrBIN_11_item_6406,18
2184,lacksCE_AGE_yrBIN_11_item_6403,18
2185,lacksCE_AGE_yrBIN_11_item_6352,1
2186,lacksCE_AGE_yrBIN_11_item_6349,18
2187,lacksCE_AGE_yrBIN_11_item_6348,18
2188,lacksCE_AGE_yrBIN_11_item_6334,22
2189,lacksCE_AGE_yrBIN_11_item_5832,1
2190,lacksCE_AGE_yrBIN_11_item_6098,1
2191,lacksCE_AGE_yrBIN_11_item_6340,18
2192,lacksCE_AGE_yrBIN_11_item_6338,18
2193,lacksCE_AGE_yrBIN_11_item_5047,40
2194,lacksCE_AGE_yrBIN_11_item_6342,18
2195,lacksCE_AGE_yrBIN_11_item_6343,18
2196,lacksCE_AGE_yrBIN_11_item_6344,18
2197,lacksCE_AGE_yrBIN_11_item_6345,18
2198,lacksCE_AGE_yrBIN_11_item_6419,17
2199,lacksCE_AGE_yrBIN_11_item_6346,18
2200,lacksCE_AGE_yrBIN_11_item_6347,18
2201,lacksCE_AGE_yrBIN_11_item_6066,4
2202,lacksCE_AGE_yrBIN_11_item_6624,4
2203,lacksCE_AGE_yrBIN_11_item_6626,4
2204,lacksCE_AGE_yrBIN_12_item_5230,1834
2205,lacksCE_AGE_yrBIN_12_item_5226,1833
2206,lacksCE_AGE_yrBIN_12_item_5218,1833
2207,lacksCE_AGE_yrBIN_12_item_5212,1256
2208,lacksCE_AGE_yrBIN_12_item_5213,566
2209,lacksCE_AGE_yrBIN_12_item_5256,107
2210,lacksCE_AGE_yrBIN_12_item_5097,1024
2211,lacksCE_AGE_yrBIN_12_item_5225,1822
2212,lacksCE_AGE_yrBIN_12_item_5059,325
2213,lacksCE_AGE_yrBIN_12_item_5224,1824
2214,lacksCE_AGE_yrBIN_12_item_5248,1822
2215,lacksCE_AGE_yrBIN_12_item_5238,465
2216,lacksCE_AGE_yrBIN_12_item_5215,1832
2217,lacksCE_AGE_yrBIN_12_item_5235,1823
2218,lacksCE_AGE_yrBIN_12_item_5236,465
2219,lacksCE_AGE_yrBIN_12_item_5245,145
2220,lacksCE_AGE_yrBIN_12_item_5114,1019
2221,lacksCE_AGE_yrBIN_12_item_5099,1024
2222,lacksCE_AGE_yrBIN_12_item_5257,1822
2223,lacksCE_AGE_yrBIN_12_item_5113,1019
2224,lacksCE_AGE_yrBIN_12_item_5115,1019
2225,lacksCE_AGE_yrBIN_12_item_5132,1024
2226,lacksCE_AGE_yrBIN_12_item_6316,971
2227,lacksCE_AGE_yrBIN_12_item_5094,970
2228,lacksCE_AGE_yrBIN_12_item_5511,0
2229,lacksCE_AGE_yrBIN_12_item_5129,1024
2230,lacksCE_AGE_yrBIN_12_item_5141,1024
2231,lacksCE_AGE_yrBIN_12_item_5024,417
2232,lacksCE_AGE_yrBIN_12_item_5120,985
2233,lacksCE_AGE_yrBIN_12_item_5136,1013
2234,lacksCE_AGE_yrBIN_12_item_5075,417
2235,lacksCE_AGE_yrBIN_12_item_5002,1017
2236,lacksCE_AGE_yrBIN_12_item_5078,426
2237,lacksCE_AGE_yrBIN_12_item_5025,421
2238,lacksCE_AGE_yrBIN_12_item_5492,1017
2239,lacksCE_AGE_yrBIN_12_item_5626,794
2240,lacksCE_AGE_yrBIN_12_item_5821,195
2241,lacksCE_AGE_yrBIN_12_item_5038,376
2242,lacksCE_AGE_yrBIN_12_item_5227,1776
2243,lacksCE_AGE_yrBIN_12_item_5174,668
2244,lacksCE_AGE_yrBIN_12_item_5186,672
2245,lacksCE_AGE_yrBIN_12_item_5161,666
2246,lacksCE_AGE_yrBIN_12_item_6165,25
2247,lacksCE_AGE_yrBIN_12_item_6183,0
2248,lacksCE_AGE_yrBIN_12_item_6095,0
2249,lacksCE_AGE_yrBIN_12_item_6193,25
2250,lacksCE_AGE_yrBIN_12_item_6393,16
2251,lacksCE_AGE_yrBIN_12_item_6392,16
2252,lacksCE_AGE_yrBIN_12_item_6396,16
2253,lacksCE_AGE_yrBIN_12_item_6395,16
2254,lacksCE_AGE_yrBIN_12_item_6394,16
2255,lacksCE_AGE_yrBIN_12_item_6397,16
2256,lacksCE_AGE_yrBIN_12_item_6398,16
2257,lacksCE_AGE_yrBIN_12_item_6400,16
2258,lacksCE_AGE_yrBIN_12_item_6401,16
2259,lacksCE_AGE_yrBIN_12_item_6406,16
2260,lacksCE_AGE_yrBIN_12_item_6403,16
2261,lacksCE_AGE_yrBIN_12_item_6352,1
2262,lacksCE_AGE_yrBIN_12_item_6349,16
2263,lacksCE_AGE_yrBIN_12_item_6348,16
2264,lacksCE_AGE_yrBIN_12_item_6334,17
2265,lacksCE_AGE_yrBIN_12_item_5832,5
2266,lacksCE_AGE_yrBIN_12_item_6098,5
2267,lacksCE_AGE_yrBIN_12_item_6340,16
2268,lacksCE_AGE_yrBIN_12_item_6338,16
2269,lacksCE_AGE_yrBIN_12_item_5047,25
2270,lacksCE_AGE_yrBIN_12_item_6342,16
2271,lacksCE_AGE_yrBIN_12_item_6343,16
2272,lacksCE_AGE_yrBIN_12_item_6344,16
2273,lacksCE_AGE_yrBIN_12_item_6345,16
2274,lacksCE_AGE_yrBIN_12_item_6419,15
2275,lacksCE_AGE_yrBIN_12_item_6346,16
2276,lacksCE_AGE_yrBIN_12_item_6347,16
2277,lacksCE_AGE_yrBIN_12_item_6066,7
2278,lacksCE_AGE_yrBIN_12_item_6624,7
2279,lacksCE_AGE_yrBIN_12_item_6626,7
2280,lacksCE_AGE_yrBIN_13_item_5230,1778
2281,lacksCE_AGE_yrBIN_13_item_5226,1778
2282,lacksCE_AGE_yrBIN_13_item_5218,1778
2283,lacksCE_AGE_yrBIN_13_item_5212,1170
2284,lacksCE_AGE_yrBIN_13_item_5213,603
2285,lacksCE_AGE_yrBIN_13_item_5256,188
2286,lacksCE_AGE_yrBIN_13_item_5097,954
2287,lacksCE_AGE_yrBIN_13_item_5225,1775
2288,lacksCE_AGE_yrBIN_13_item_5059,295
2289,lacksCE_AGE_yrBIN_13_item_5224,1777
2290,lacksCE_AGE_yrBIN_13_item_5248,1775
2291,lacksCE_AGE_yrBIN_13_item_5238,511
2292,lacksCE_AGE_yrBIN_13_item_5215,1777
2293,lacksCE_AGE_yrBIN_13_item_5235,1777
2294,lacksCE_AGE_yrBIN_13_item_5236,511
2295,lacksCE_AGE_yrBIN_13_item_5245,143
2296,lacksCE_AGE_yrBIN_13_item_5114,952
2297,lacksCE_AGE_yrBIN_13_item_5099,954
2298,lacksCE_AGE_yrBIN_13_item_5257,1775
2299,lacksCE_AGE_yrBIN_13_item_5113,952
2300,lacksCE_AGE_yrBIN_13_item_5115,952
2301,lacksCE_AGE_yrBIN_13_item_5132,954
2302,lacksCE_AGE_yrBIN_13_item_6316,913
2303,lacksCE_AGE_yrBIN_13_item_5094,913
2304,lacksCE_AGE_yrBIN_13_item_5511,0
2305,lacksCE_AGE_yrBIN_13_item_5129,954
2306,lacksCE_AGE_yrBIN_13_item_5141,954
2307,lacksCE_AGE_yrBIN_13_item_5024,337
2308,lacksCE_AGE_yrBIN_13_item_5120,891
2309,lacksCE_AGE_yrBIN_13_item_5136,951
2310,lacksCE_AGE_yrBIN_13_item_5075,336
2311,lacksCE_AGE_yrBIN_13_item_5002,926
2312,lacksCE_AGE_yrBIN_13_item_5078,346
2313,lacksCE_AGE_yrBIN_13_item_5025,340
2314,lacksCE_AGE_yrBIN_13_item_5492,926
2315,lacksCE_AGE_yrBIN_13_item_5626,697
2316,lacksCE_AGE_yrBIN_13_item_5821,206
2317,lacksCE_AGE_yrBIN_13_item_5038,325
2318,lacksCE_AGE_yrBIN_13_item_5227,1755
2319,lacksCE_AGE_yrBIN_13_item_5174,638
2320,lacksCE_AGE_yrBIN_13_item_5186,639
2321,lacksCE_AGE_yrBIN_13_item_5161,630
2322,lacksCE_AGE_yrBIN_13_item_6165,23
2323,lacksCE_AGE_yrBIN_13_item_6183,0
2324,lacksCE_AGE_yrBIN_13_item_6095,0
2325,lacksCE_AGE_yrBIN_13_item_6193,23
2326,lacksCE_AGE_yrBIN_13_item_6393,15
2327,lacksCE_AGE_yrBIN_13_item_6392,15
2328,lacksCE_AGE_yrBIN_13_item_6396,15
2329,lacksCE_AGE_yrBIN_13_item_6395,15
2330,lacksCE_AGE_yrBIN_13_item_6394,15
2331,lacksCE_AGE_yrBIN_13_item_6397,15
2332,lacksCE_AGE_yrBIN_13_item_6398,15
2333,lacksCE_AGE_yrBIN_13_item_6400,15
2334,lacksCE_AGE_yrBIN_13_item_6401,15
2335,lacksCE_AGE_yrBIN_13_item_6406,15
2336,lacksCE_AGE_yrBIN_13_item_6403,15
2337,lacksCE_AGE_yrBIN_13_item_6352,2
2338,lacksCE_AGE_yrBIN_13_item_6349,15
2339,lacksCE_AGE_yrBIN_13_item_6348,15
2340,lacksCE_AGE_yrBIN_13_item_6334,40
2341,lacksCE_AGE_yrBIN_13_item_5832,2
2342,lacksCE_AGE_yrBIN_13_item_6098,2
2343,lacksCE_AGE_yrBIN_13_item_6340,15
2344,lacksCE_AGE_yrBIN_13_item_6338,15
2345,lacksCE_AGE_yrBIN_13_item_5047,26
2346,lacksCE_AGE_yrBIN_13_item_6342,15
2347,lacksCE_AGE_yrBIN_13_item_6343,15
2348,lacksCE_AGE_yrBIN_13_item_6344,15
2349,lacksCE_AGE_yrBIN_13_item_6345,15
2350,lacksCE_AGE_yrBIN_13_item_6419,13
2351,lacksCE_AGE_yrBIN_13_item_6346,15
2352,lacksCE_AGE_yrBIN_13_item_6347,15
2353,lacksCE_AGE_yrBIN_13_item_6066,3
2354,lacksCE_AGE_yrBIN_13_item_6624,3
2355,lacksCE_AGE_yrBIN_13_item_6626,3
2356,lacksCE_AGE_yrBIN_14_item_5230,1259
2357,lacksCE_AGE_yrBIN_14_item_5226,1259
2358,lacksCE_AGE_yrBIN_14_item_5218,1259
2359,lacksCE_AGE_yrBIN_14_item_5212,1006
2360,lacksCE_AGE_yrBIN_14_item_5213,243
2361,lacksCE_AGE_yrBIN_14_item_5256,50
2362,lacksCE_AGE_yrBIN_14_item_5097,817
2363,lacksCE_AGE_yrBIN_14_item_5225,1251
2364,lacksCE_AGE_yrBIN_14_item_5059,278
2365,lacksCE_AGE_yrBIN_14_item_5224,1251
2366,lacksCE_AGE_yrBIN_14_item_5248,1251
2367,lacksCE_AGE_yrBIN_14_item_5238,163
2368,lacksCE_AGE_yrBIN_14_item_5215,1258
2369,lacksCE_AGE_yrBIN_14_item_5235,1251
2370,lacksCE_AGE_yrBIN_14_item_5236,163
2371,lacksCE_AGE_yrBIN_14_item_5245,49
2372,lacksCE_AGE_yrBIN_14_item_5114,817
2373,lacksCE_AGE_yrBIN_14_item_5099,817
2374,lacksCE_AGE_yrBIN_14_item_5257,1251
2375,lacksCE_AGE_yrBIN_14_item_5113,817
2376,lacksCE_AGE_yrBIN_14_item_5115,817
2377,lacksCE_AGE_yrBIN_14_item_5132,817
2378,lacksCE_AGE_yrBIN_14_item_6316,767
2379,lacksCE_AGE_yrBIN_14_item_5094,767
2380,lacksCE_AGE_yrBIN_14_item_5511,0
2381,lacksCE_AGE_yrBIN_14_item_5129,817
2382,lacksCE_AGE_yrBIN_14_item_5141,817
2383,lacksCE_AGE_yrBIN_14_item_5024,317
2384,lacksCE_AGE_yrBIN_14_item_5120,776
2385,lacksCE_AGE_yrBIN_14_item_5136,816
2386,lacksCE_AGE_yrBIN_14_item_5075,317
2387,lacksCE_AGE_yrBIN_14_item_5002,799
2388,lacksCE_AGE_yrBIN_14_item_5078,329
2389,lacksCE_AGE_yrBIN_14_item_5025,317
2390,lacksCE_AGE_yrBIN_14_item_5492,799
2391,lacksCE_AGE_yrBIN_14_item_5626,631
2392,lacksCE_AGE_yrBIN_14_item_5821,154
2393,lacksCE_AGE_yrBIN_14_item_5038,284
2394,lacksCE_AGE_yrBIN_14_item_5227,1219
2395,lacksCE_AGE_yrBIN_14_item_5174,487
2396,lacksCE_AGE_yrBIN_14_item_5186,487
2397,lacksCE_AGE_yrBIN_14_item_5161,483
2398,lacksCE_AGE_yrBIN_14_item_6165,19
2399,lacksCE_AGE_yrBIN_14_item_6183,0
2400,lacksCE_AGE_yrBIN_14_item_6095,0
2401,lacksCE_AGE_yrBIN_14_item_6193,19
2402,lacksCE_AGE_yrBIN_14_item_6393,18
2403,lacksCE_AGE_yrBIN_14_item_6392,18
2404,lacksCE_AGE_yrBIN_14_item_6396,18
2405,lacksCE_AGE_yrBIN_14_item_6395,18
2406,lacksCE_AGE_yrBIN_14_item_6394,18
2407,lacksCE_AGE_yrBIN_14_item_6397,18
2408,lacksCE_AGE_yrBIN_14_item_6398,18
2409,lacksCE_AGE_yrBIN_14_item_6400,18
2410,lacksCE_AGE_yrBIN_14_item_6401,18
2411,lacksCE_AGE_yrBIN_14_item_6406,18
2412,lacksCE_AGE_yrBIN_14_item_6403,18
2413,lacksCE_AGE_yrBIN_14_item_6352,0
2414,lacksCE_AGE_yrBIN_14_item_6349,18
2415,lacksCE_AGE_yrBIN_14_item_6348,18
2416,lacksCE_AGE_yrBIN_14_item_6334,38
2417,lacksCE_AGE_yrBIN_14_item_5832,2
2418,lacksCE_AGE_yrBIN_14_item_6098,2
2419,lacksCE_AGE_yrBIN_14_item_6340,18
2420,lacksCE_AGE_yrBIN_14_item_6338,18
2421,lacksCE_AGE_yrBIN_14_item_5047,20
2422,lacksCE_AGE_yrBIN_14_item_6342,18
2423,lacksCE_AGE_yrBIN_14_item_6343,18
2424,lacksCE_AGE_yrBIN_14_item_6344,18
2425,lacksCE_AGE_yrBIN_14_item_6345,18
2426,lacksCE_AGE_yrBIN_14_item_6419,18
2427,lacksCE_AGE_yrBIN_14_item_6346,18
2428,lacksCE_AGE_yrBIN_14_item_6347,18
2429,lacksCE_AGE_yrBIN_14_item_6066,1
2430,lacksCE_AGE_yrBIN_14_item_6624,1
2431,lacksCE_AGE_yrBIN_14_item_6626,1
2432,lacksCE_AGE_yrBIN_15_item_5230,512
2433,lacksCE_AGE_yrBIN_15_item_5226,512
2434,lacksCE_AGE_yrBIN_15_item_5218,512
2435,lacksCE_AGE_yrBIN_15_item_5212,417
2436,lacksCE_AGE_yrBIN_15_item_5213,94
2437,lacksCE_AGE_yrBIN_15_item_5256,3
2438,lacksCE_AGE_yrBIN_15_item_5097,338
2439,lacksCE_AGE_yrBIN_15_item_5225,512
2440,lacksCE_AGE_yrBIN_15_item_5059,98
2441,lacksCE_AGE_yrBIN_15_item_5224,512
2442,lacksCE_AGE_yrBIN_15_item_5248,512
2443,lacksCE_AGE_yrBIN_15_item_5238,76
2444,lacksCE_AGE_yrBIN_15_item_5215,512
2445,lacksCE_AGE_yrBIN_15_item_5235,512
2446,lacksCE_AGE_yrBIN_15_item_5236,76
2447,lacksCE_AGE_yrBIN_15_item_5245,47
2448,lacksCE_AGE_yrBIN_15_item_5114,338
2449,lacksCE_AGE_yrBIN_15_item_5099,338
2450,lacksCE_AGE_yrBIN_15_item_5257,512
2451,lacksCE_AGE_yrBIN_15_item_5113,338
2452,lacksCE_AGE_yrBIN_15_item_5115,338
2453,lacksCE_AGE_yrBIN_15_item_5132,338
2454,lacksCE_AGE_yrBIN_15_item_6316,313
2455,lacksCE_AGE_yrBIN_15_item_5094,311
2456,lacksCE_AGE_yrBIN_15_item_5511,1
2457,lacksCE_AGE_yrBIN_15_item_5129,338
2458,lacksCE_AGE_yrBIN_15_item_5141,338
2459,lacksCE_AGE_yrBIN_15_item_5024,125
2460,lacksCE_AGE_yrBIN_15_item_5120,333
2461,lacksCE_AGE_yrBIN_15_item_5136,337
2462,lacksCE_AGE_yrBIN_15_item_5075,125
2463,lacksCE_AGE_yrBIN_15_item_5002,320
2464,lacksCE_AGE_yrBIN_15_item_5078,128
2465,lacksCE_AGE_yrBIN_15_item_5025,125
2466,lacksCE_AGE_yrBIN_15_item_5492,320
2467,lacksCE_AGE_yrBIN_15_item_5626,276
2468,lacksCE_AGE_yrBIN_15_item_5821,52
2469,lacksCE_AGE_yrBIN_15_item_5038,106
2470,lacksCE_AGE_yrBIN_15_item_5227,505
2471,lacksCE_AGE_yrBIN_15_item_5174,227
2472,lacksCE_AGE_yrBIN_15_item_5186,227
2473,lacksCE_AGE_yrBIN_15_item_5161,215
2474,lacksCE_AGE_yrBIN_15_item_6165,7
2475,lacksCE_AGE_yrBIN_15_item_6183,0
2476,lacksCE_AGE_yrBIN_15_item_6095,0
2477,lacksCE_AGE_yrBIN_15_item_6193,7
2478,lacksCE_AGE_yrBIN_15_item_6393,3
2479,lacksCE_AGE_yrBIN_15_item_6392,3
2480,lacksCE_AGE_yrBIN_15_item_6396,3
2481,lacksCE_AGE_yrBIN_15_item_6395,3
2482,lacksCE_AGE_yrBIN_15_item_6394,3
2483,lacksCE_AGE_yrBIN_15_item_6397,3
2484,lacksCE_AGE_yrBIN_15_item_6398,3
2485,lacksCE_AGE_yrBIN_15_item_6400,3
2486,lacksCE_AGE_yrBIN_15_item_6401,3
2487,lacksCE_AGE_yrBIN_15_item_6406,3
2488,lacksCE_AGE_yrBIN_15_item_6403,3
2489,lacksCE_AGE_yrBIN_15_item_6352,0
2490,lacksCE_AGE_yrBIN_15_item_6349,3
2491,lacksCE_AGE_yrBIN_15_item_6348,3
2492,lacksCE_AGE_yrBIN_15_item_6334,5
2493,lacksCE_AGE_yrBIN_15_item_5832,1
2494,lacksCE_AGE_yrBIN_15_item_6098,1
2495,lacksCE_AGE_yrBIN_15_item_6340,3
2496,lacksCE_AGE_yrBIN_15_item_6338,3
2497,lacksCE_AGE_yrBIN_15_item_5047,5
2498,lacksCE_AGE_yrBIN_15_item_6342,3
2499,lacksCE_AGE_yrBIN_15_item_6343,3
2500,lacksCE_AGE_yrBIN_15_item_6344,3
2501,lacksCE_AGE_yrBIN_15_item_6345,3
2502,lacksCE_AGE_yrBIN_15_item_6419,3
2503,lacksCE_AGE_yrBIN_15_item_6346,3
2504,lacksCE_AGE_yrBIN_15_item_6347,3
2505,lacksCE_AGE_yrBIN_15_item_6066,1
2506,lacksCE_AGE_yrBIN_15_item_6624,1
2507,lacksCE_AGE_yrBIN_15_item_6626,1
2508,lacksCE_AGE_yrBIN_16_item_5230,298
2509,lacksCE_AGE_yrBIN_16_item_5226,298
2510,lacksCE_AGE_yrBIN_16_item_5218,298
2511,lacksCE_AGE_yrBIN_16_item_5212,212
2512,lacksCE_AGE_yrBIN_16_item_5213,84
2513,lacksCE_AGE_yrBIN_16_item_5256,0
2514,lacksCE_AGE_yrBIN_16_item_5097,169
2515,lacksCE_AGE_yrBIN_16_item_5225,298
2516,lacksCE_AGE_yrBIN_16_item_5059,41
2517,lacksCE_AGE_yrBIN_16_item_5224,298
2518,lacksCE_AGE_yrBIN_16_item_5248,298
2519,lacksCE_AGE_yrBIN_16_item_5238,70
2520,lacksCE_AGE_yrBIN_16_item_5215,298
2521,lacksCE_AGE_yrBIN_16_item_5235,298
2522,lacksCE_AGE_yrBIN_16_item_5236,70
2523,lacksCE_AGE_yrBIN_16_item_5245,30
2524,lacksCE_AGE_yrBIN_16_item_5114,167
2525,lacksCE_AGE_yrBIN_16_item_5099,169
2526,lacksCE_AGE_yrBIN_16_item_5257,298
2527,lacksCE_AGE_yrBIN_16_item_5113,167
2528,lacksCE_AGE_yrBIN_16_item_5115,167
2529,lacksCE_AGE_yrBIN_16_item_5132,169
2530,lacksCE_AGE_yrBIN_16_item_6316,167
2531,lacksCE_AGE_yrBIN_16_item_5094,167
2532,lacksCE_AGE_yrBIN_16_item_5511,0
2533,lacksCE_AGE_yrBIN_16_item_5129,169
2534,lacksCE_AGE_yrBIN_16_item_5141,169
2535,lacksCE_AGE_yrBIN_16_item_5024,54
2536,lacksCE_AGE_yrBIN_16_item_5120,167
2537,lacksCE_AGE_yrBIN_16_item_5136,167
2538,lacksCE_AGE_yrBIN_16_item_5075,54
2539,lacksCE_AGE_yrBIN_16_item_5002,167
2540,lacksCE_AGE_yrBIN_16_item_5078,54
2541,lacksCE_AGE_yrBIN_16_item_5025,54
2542,lacksCE_AGE_yrBIN_16_item_5492,167
2543,lacksCE_AGE_yrBIN_16_item_5626,130
2544,lacksCE_AGE_yrBIN_16_item_5821,34
2545,lacksCE_AGE_yrBIN_16_item_5038,48
2546,lacksCE_AGE_yrBIN_16_item_5227,285
2547,lacksCE_AGE_yrBIN_16_item_5174,101
2548,lacksCE_AGE_yrBIN_16_item_5186,101
2549,lacksCE_AGE_yrBIN_16_item_5161,100
2550,lacksCE_AGE_yrBIN_16_item_6165,3
2551,lacksCE_AGE_yrBIN_16_item_6183,0
2552,lacksCE_AGE_yrBIN_16_item_6095,0
2553,lacksCE_AGE_yrBIN_16_item_6193,3
2554,lacksCE_AGE_yrBIN_16_item_6393,2
2555,lacksCE_AGE_yrBIN_16_item_6392,2
2556,lacksCE_AGE_yrBIN_16_item_6396,2
